,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,457000000.0,36000000.0,213000000.0,576000000.0,358000000.0,
Repurchase Of Capital Stock,-9000000.0,-528000000.0,-406000000.0,-203000000.0,-114000000.0,
Repayment Of Debt,-30000000.0,-529000000.0,-4000000.0,-5000000.0,-5000000.0,
Issuance Of Debt,0.0,997000000.0,0.0,0.0,0.0,
Issuance Of Capital Stock,16000000.0,15000000.0,27000000.0,2000000.0,13000000.0,
Capital Expenditure,-29000000.0,-22000000.0,-86000000.0,-23000000.0,-23000000.0,
Interest Paid Supplemental Data,49000000.0,51000000.0,59000000.0,60000000.0,46000000.0,
Income Tax Paid Supplemental Data,,,184000000.0,113000000.0,161000000.0,2000000.0
End Cash Position,930000000.0,842000000.0,943000000.0,1185000000.0,744000000.0,
Other Cash Adjustment Outside Changein Cash,-8000000.0,-82000000.0,0.0,-23000000.0,-4000000.0,
Beginning Cash Position,842000000.0,991000000.0,1185000000.0,744000000.0,547000000.0,
Effect Of Exchange Rate Changes,7000000.0,7000000.0,-15000000.0,9000000.0,0.0,
Changes In Cash,89000000.0,-74000000.0,-227000000.0,319000000.0,201000000.0,
Financing Cash Flow,-83000000.0,-110000000.0,-440000000.0,-257000000.0,-159000000.0,
Cash Flow From Continuing Financing Activities,-83000000.0,-110000000.0,-440000000.0,-257000000.0,-159000000.0,
Net Other Financing Charges,-8000000.0,-12000000.0,-4000000.0,0.0,-2000000.0,
Cash Dividends Paid,-52000000.0,-53000000.0,-53000000.0,-51000000.0,-51000000.0,
Common Stock Dividend Paid,-52000000.0,-53000000.0,-53000000.0,-51000000.0,-51000000.0,
Net Common Stock Issuance,7000000.0,-513000000.0,-379000000.0,-201000000.0,-101000000.0,
Common Stock Payments,-9000000.0,-528000000.0,-406000000.0,-203000000.0,-114000000.0,
Common Stock Issuance,16000000.0,15000000.0,27000000.0,2000000.0,13000000.0,
Net Issuance Payments Of Debt,-30000000.0,468000000.0,-4000000.0,-5000000.0,-5000000.0,
Net Long Term Debt Issuance,-30000000.0,468000000.0,-4000000.0,-5000000.0,-5000000.0,
Long Term Debt Payments,-30000000.0,-529000000.0,-4000000.0,-5000000.0,-5000000.0,
Long Term Debt Issuance,0.0,997000000.0,0.0,0.0,0.0,
Investing Cash Flow,-314000000.0,-22000000.0,-86000000.0,-23000000.0,-21000000.0,
Cash Flow From Continuing Investing Activities,-314000000.0,-22000000.0,-86000000.0,-23000000.0,-21000000.0,
Net Other Investing Changes,,,0.0,0.0,2000000.0,5000000.0
Net Business Purchase And Sale,,,0.0,0.0,,
Purchase Of Business,,,0.0,0.0,,
Net PPE Purchase And Sale,-29000000.0,-22000000.0,-86000000.0,-23000000.0,-23000000.0,
Purchase Of PPE,-29000000.0,-22000000.0,-86000000.0,-23000000.0,-23000000.0,
Operating Cash Flow,486000000.0,58000000.0,299000000.0,599000000.0,381000000.0,
Cash Flow From Continuing Operating Activities,486000000.0,58000000.0,299000000.0,599000000.0,381000000.0,
Change In Working Capital,-229000000.0,-372000000.0,-130000000.0,167000000.0,0.0,
Change In Other Working Capital,-199000000.0,121000000.0,-66000000.0,-19000000.0,-34000000.0,
Change In Other Current Assets,-7000000.0,-27000000.0,-6000000.0,95000000.0,42000000.0,
Change In Payables And Accrued Expense,-33000000.0,-220000000.0,-98000000.0,166000000.0,-104000000.0,
Change In Accrued Expense,155000000.0,-148000000.0,-87000000.0,198000000.0,-38000000.0,
Change In Payable,-188000000.0,-72000000.0,-11000000.0,-32000000.0,-66000000.0,
Change In Account Payable,-188000000.0,-72000000.0,-11000000.0,-32000000.0,-66000000.0,
Change In Receivables,10000000.0,-246000000.0,40000000.0,-75000000.0,96000000.0,
Other Non Cash Items,,-1000000.0,39000000.0,3000000.0,8000000.0,-6000000.0
Stock Based Compensation,25000000.0,21000000.0,26000000.0,19000000.0,20000000.0,
Asset Impairment Charge,,,5000000.0,,,
Deferred Tax,224000000.0,-24000000.0,-2000000.0,-29000000.0,-42000000.0,
Deferred Income Tax,224000000.0,-24000000.0,-2000000.0,-29000000.0,-42000000.0,
Depreciation Amortization Depletion,72000000.0,69000000.0,79000000.0,71000000.0,71000000.0,
Depreciation And Amortization,72000000.0,69000000.0,79000000.0,71000000.0,71000000.0,
Net Income From Continuing Operations,393000000.0,365000000.0,282000000.0,362000000.0,324000000.0,
